gene_id,lascID,geneName,tx_id,tx_name,nexon,tx_len
maker-000240F-est_gff_StringTie-gene-1.3,LASC015590,eme2_eme1,32143,maker-000240F-est_gff_StringTie-gene-1.3-mRNA-2,12,1868
augustus_masked-000240F-processed-gene-1.5,LASC015591,uqcc1,32107,augustus_masked-000240F-processed-gene-1.5-mRNA-1,1,783
maker-000240F-est_gff_StringTie-gene-1.4,LASC015592,LASC015592,32144,maker-000240F-est_gff_StringTie-gene-1.4-mRNA-4,6,1168
maker-000240F-est_gff_StringTie-gene-1.4,LASC015592,LASC015592,32145,maker-000240F-est_gff_StringTie-gene-1.4-mRNA-5,5,1251
maker-000240F-est_gff_StringTie-gene-1.4,LASC015592,LASC015592,32146,maker-000240F-est_gff_StringTie-gene-1.4-mRNA-2,7,1056
maker-000240F-est_gff_StringTie-gene-1.4,LASC015592,LASC015592,32147,maker-000240F-est_gff_StringTie-gene-1.4-mRNA-3,7,1039
maker-000240F-est_gff_StringTie-gene-1.4,LASC015592,LASC015592,32148,maker-000240F-est_gff_StringTie-gene-1.4-mRNA-1,7,1376
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32108,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-9,23,4701
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32109,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-1,33,8595
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32110,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-2,32,8496
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32111,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-3,31,8292
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32112,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-4,31,8286
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32113,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-5,30,8107
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32114,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-6,29,7999
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32115,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-7,29,7912
maker-000240F-est_gff_StringTie-gene-3.1,LASC015593,rimbp2,32116,maker-000240F-est_gff_StringTie-gene-3.1-mRNA-8,28,7804
maker-000240F-augustus-gene-2.1,LASC015594,LASC015594,32149,maker-000240F-augustus-gene-2.1-mRNA-1,2,671
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32150,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-3,13,7942
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32151,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-4,13,7938
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32152,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-1,14,8226
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32153,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-2,13,8093
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32154,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-5,11,2826
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32155,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-6,10,2693
maker-000240F-est_gff_StringTie-gene-3.3,LASC015595,synrg,32156,maker-000240F-est_gff_StringTie-gene-3.3-mRNA-7,9,1768
maker-000240F-augustus-gene-3.1,LASC015596,tarbp2,32117,maker-000240F-augustus-gene-3.1-mRNA-3,7,1394
maker-000240F-augustus-gene-3.1,LASC015596,tarbp2,32118,maker-000240F-augustus-gene-3.1-mRNA-2,8,10173
maker-000240F-augustus-gene-3.1,LASC015596,tarbp2,32119,maker-000240F-augustus-gene-3.1-mRNA-1,8,10454
maker-000240F-augustus-gene-4.1,LASC015597,elp2,32157,maker-000240F-augustus-gene-4.1-mRNA-1,18,3179
maker-000240F-est_gff_StringTie-gene-4.0,LASC015598,LASC015598,32120,maker-000240F-est_gff_StringTie-gene-4.0-mRNA-3,4,979
maker-000240F-est_gff_StringTie-gene-4.0,LASC015598,LASC015598,32121,maker-000240F-est_gff_StringTie-gene-4.0-mRNA-1,5,879
maker-000240F-est_gff_StringTie-gene-4.0,LASC015598,LASC015598,32122,maker-000240F-est_gff_StringTie-gene-4.0-mRNA-2,5,796
maker-000240F-exonerate_protein2genome-gene-4.5,LASC015599,atic,32158,maker-000240F-exonerate_protein2genome-gene-4.5-mRNA-3,10,1450
maker-000240F-exonerate_protein2genome-gene-4.5,LASC015599,atic,32159,maker-000240F-exonerate_protein2genome-gene-4.5-mRNA-1,17,2567
maker-000240F-exonerate_protein2genome-gene-4.5,LASC015599,atic,32160,maker-000240F-exonerate_protein2genome-gene-4.5-mRNA-2,17,2543
maker-000240F-exonerate_protein2genome-gene-4.5,LASC015599,atic,32161,maker-000240F-exonerate_protein2genome-gene-4.5-mRNA-4,8,1038
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32162,maker-000240F-augustus-gene-4.3-mRNA-8,4,459
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32163,maker-000240F-augustus-gene-4.3-mRNA-7,6,807
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32164,maker-000240F-augustus-gene-4.3-mRNA-2,13,2301
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32165,maker-000240F-augustus-gene-4.3-mRNA-4,13,2222
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32166,maker-000240F-augustus-gene-4.3-mRNA-5,12,2224
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32167,maker-000240F-augustus-gene-4.3-mRNA-6,11,2046
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32168,maker-000240F-augustus-gene-4.3-mRNA-1,14,2294
maker-000240F-augustus-gene-4.3,LASC015600,marf1_4,32169,maker-000240F-augustus-gene-4.3-mRNA-3,13,2236
augustus_masked-000240F-processed-gene-4.7,LASC015601,LASC015601,32123,augustus_masked-000240F-processed-gene-4.7-mRNA-1,2,783
maker-000240F-est_gff_StringTie-gene-4.1,LASC015602,LASC015602,32124,maker-000240F-est_gff_StringTie-gene-4.1-mRNA-1,7,6250
maker-000240F-est_gff_StringTie-gene-4.1,LASC015602,LASC015602,32125,maker-000240F-est_gff_StringTie-gene-4.1-mRNA-2,6,6325
maker-000240F-est_gff_StringTie-gene-4.1,LASC015602,LASC015602,32126,maker-000240F-est_gff_StringTie-gene-4.1-mRNA-3,4,5753
maker-000240F-est_gff_StringTie-gene-4.2,LASC015603,LASC015603,32127,maker-000240F-est_gff_StringTie-gene-4.2-mRNA-1,4,1393
maker-000240F-est_gff_StringTie-gene-5.1,LASC015604,LASC015604,32170,maker-000240F-est_gff_StringTie-gene-5.1-mRNA-1,2,207
maker-000240F-est_gff_StringTie-gene-5.0,LASC015605,LASC015605,32128,maker-000240F-est_gff_StringTie-gene-5.0-mRNA-1,4,3304
maker-000240F-est_gff_StringTie-gene-5.0,LASC015605,LASC015605,32129,maker-000240F-est_gff_StringTie-gene-5.0-mRNA-2,4,3167
maker-000240F-est_gff_StringTie-gene-5.0,LASC015605,LASC015605,32130,maker-000240F-est_gff_StringTie-gene-5.0-mRNA-3,4,2810
maker-000240F-est_gff_StringTie-gene-5.2,LASC015606,LASC015606,32171,maker-000240F-est_gff_StringTie-gene-5.2-mRNA-1,4,16494
maker-000240F-est_gff_StringTie-gene-5.2,LASC015606,LASC015606,32172,maker-000240F-est_gff_StringTie-gene-5.2-mRNA-3,3,16349
maker-000240F-est_gff_StringTie-gene-5.2,LASC015606,LASC015606,32173,maker-000240F-est_gff_StringTie-gene-5.2-mRNA-2,4,7962
maker-000240F-augustus-gene-5.2,LASC015607,LASC015607,32174,maker-000240F-augustus-gene-5.2-mRNA-1,2,231
maker-000240F-est_gff_StringTie-gene-5.3,LASC015608,nuc1ce,32175,maker-000240F-est_gff_StringTie-gene-5.3-mRNA-1,8,1622
maker-000240F-est_gff_StringTie-gene-5.3,LASC015608,nuc1ce,32176,maker-000240F-est_gff_StringTie-gene-5.3-mRNA-2,7,1522
maker-000240F-est_gff_StringTie-gene-5.3,LASC015608,nuc1ce,32177,maker-000240F-est_gff_StringTie-gene-5.3-mRNA-3,5,900
maker-000240F-augustus-gene-6.7,LASC015609,pcca,32178,maker-000240F-augustus-gene-6.7-mRNA-3,23,5045
maker-000240F-augustus-gene-6.7,LASC015609,pcca,32179,maker-000240F-augustus-gene-6.7-mRNA-1,24,5309
maker-000240F-augustus-gene-6.7,LASC015609,pcca,32180,maker-000240F-augustus-gene-6.7-mRNA-2,23,5652
maker-000240F-est_gff_StringTie-gene-7.1,LASC015610,usp9x,32131,maker-000240F-est_gff_StringTie-gene-7.1-mRNA-3,53,9062
maker-000240F-est_gff_StringTie-gene-7.1,LASC015610,usp9x,32132,maker-000240F-est_gff_StringTie-gene-7.1-mRNA-1,53,9919
maker-000240F-est_gff_StringTie-gene-7.1,LASC015610,usp9x,32133,maker-000240F-est_gff_StringTie-gene-7.1-mRNA-4,53,8867
maker-000240F-est_gff_StringTie-gene-7.1,LASC015610,usp9x,32134,maker-000240F-est_gff_StringTie-gene-7.1-mRNA-2,53,9724
maker-000240F-est_gff_StringTie-gene-7.3,LASC015611,rcc1,32181,maker-000240F-est_gff_StringTie-gene-7.3-mRNA-2,9,2880
maker-000240F-est_gff_StringTie-gene-7.3,LASC015611,rcc1,32182,maker-000240F-est_gff_StringTie-gene-7.3-mRNA-1,10,2510
maker-000240F-est_gff_StringTie-gene-7.3,LASC015611,rcc1,32183,maker-000240F-est_gff_StringTie-gene-7.3-mRNA-3,9,1780
maker-000240F-exonerate_protein2genome-gene-7.0,LASC015612,cg3792,32135,maker-000240F-exonerate_protein2genome-gene-7.0-mRNA-1,4,2153
maker-000240F-est_gff_StringTie-gene-9.0,LASC015613,LASC015613,32184,maker-000240F-est_gff_StringTie-gene-9.0-mRNA-1,2,263
augustus_masked-000240F-processed-gene-10.2,LASC015614,sox2_3,32185,augustus_masked-000240F-processed-gene-10.2-mRNA-1,1,1161
maker-000240F-augustus-gene-10.15,LASC015615,LASC015615,32136,maker-000240F-augustus-gene-10.15-mRNA-1,3,498
maker-000240F-est_gff_StringTie-gene-10.2,LASC015616,LASC015616,32137,maker-000240F-est_gff_StringTie-gene-10.2-mRNA-1,2,335
maker-000240F-augustus-gene-10.17,LASC015617,LASC015617,32186,maker-000240F-augustus-gene-10.17-mRNA-1,2,405
maker-000240F-est_gff_StringTie-gene-11.1,LASC015618,LASC015618,32187,maker-000240F-est_gff_StringTie-gene-11.1-mRNA-1,2,243
maker-000240F-est_gff_StringTie-gene-11.0,LASC015619,LASC015619,32138,maker-000240F-est_gff_StringTie-gene-11.0-mRNA-1,3,301
maker-000240F-est_gff_StringTie-gene-11.0,LASC015619,LASC015619,32139,maker-000240F-est_gff_StringTie-gene-11.0-mRNA-2,2,307
maker-000240F-est_gff_StringTie-gene-12.2,LASC015620,alg9,32188,maker-000240F-est_gff_StringTie-gene-12.2-mRNA-1,17,4715
maker-000240F-est_gff_StringTie-gene-12.2,LASC015620,alg9,32189,maker-000240F-est_gff_StringTie-gene-12.2-mRNA-2,8,971
maker-000240F-est_gff_StringTie-gene-12.2,LASC015620,alg9,32190,maker-000240F-est_gff_StringTie-gene-12.2-mRNA-3,4,553
maker-000240F-est_gff_StringTie-gene-12.1,LASC015621,ccdc39,32140,maker-000240F-est_gff_StringTie-gene-12.1-mRNA-1,20,6106
evm-000240F-processed-gene-12.0,LASC015622,sos2,32191,evm-000240F-processed-gene-12.0-mRNA-1,26,4897
augustus_masked-000240F-processed-gene-12.9,LASC015623,LASC015623,32141,augustus_masked-000240F-processed-gene-12.9-mRNA-1,1,327
maker-000242F-augustus-gene-0.3,LASC015659,casc3_2,32271,maker-000242F-augustus-gene-0.3-mRNA-1,13,9696
maker-000242F-augustus-gene-0.3,LASC015659,casc3_2,32272,maker-000242F-augustus-gene-0.3-mRNA-2,12,9764
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32273,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-2,12,2312
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32274,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-5,11,2250
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32275,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-1,12,2814
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32276,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-3,11,2923
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32277,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-4,11,2752
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32278,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-7,10,2861
maker-000242F-est_gff_StringTie-gene-1.1,LASC015660,lfe-2,32279,maker-000242F-est_gff_StringTie-gene-1.1-mRNA-6,11,2046
maker-000242F-est_gff_StringTie-gene-0.0,LASC015661,LASC015661,32311,maker-000242F-est_gff_StringTie-gene-0.0-mRNA-1,2,336
maker-000242F-augustus-gene-1.1,LASC015662,LASC015662,32312,maker-000242F-augustus-gene-1.1-mRNA-1,4,472
maker-000242F-exonerate_protein2genome-gene-1.0,LASC015663,acvr1,32313,maker-000242F-exonerate_protein2genome-gene-1.0-mRNA-1,10,6311
maker-000242F-exonerate_protein2genome-gene-1.0,LASC015663,acvr1,32314,maker-000242F-exonerate_protein2genome-gene-1.0-mRNA-3,3,828
maker-000242F-exonerate_protein2genome-gene-1.0,LASC015663,acvr1,32315,maker-000242F-exonerate_protein2genome-gene-1.0-mRNA-2,8,1687
evm-000242F-processed-gene-2.5,LASC015664,phb,32280,evm-000242F-processed-gene-2.5-mRNA-1,7,1109
evm-000242F-processed-gene-2.6,LASC015665,map3k12,32281,evm-000242F-processed-gene-2.6-mRNA-1,14,7064
evm-000242F-processed-gene-3.21,LASC015666,b3galt5_3,32282,evm-000242F-processed-gene-3.21-mRNA-1,5,1393
evm-000242F-processed-gene-3.19,LASC015667,LASC015667,32283,evm-000242F-processed-gene-3.19-mRNA-1,3,345
augustus_masked-000242F-processed-gene-3.9,LASC015668,dnm1l,32316,augustus_masked-000242F-processed-gene-3.9-mRNA-1,1,2238
maker-000242F-est_gff_StringTie-gene-3.5,LASC015669,ilp7,32317,maker-000242F-est_gff_StringTie-gene-3.5-mRNA-1,5,813
maker-000242F-est_gff_StringTie-gene-3.5,LASC015669,ilp7,32318,maker-000242F-est_gff_StringTie-gene-3.5-mRNA-2,4,655
maker-000242F-est_gff_StringTie-gene-3.1,LASC015670,slit3_6,32284,maker-000242F-est_gff_StringTie-gene-3.1-mRNA-1,5,1290
maker-000242F-est_gff_StringTie-gene-3.2,LASC015671,slit3,32285,maker-000242F-est_gff_StringTie-gene-3.2-mRNA-2,5,1318
maker-000242F-est_gff_StringTie-gene-3.2,LASC015671,slit3,32286,maker-000242F-est_gff_StringTie-gene-3.2-mRNA-1,6,1404
evm-000242F-processed-gene-3.22,LASC015672,slit3_3,32287,evm-000242F-processed-gene-3.22-mRNA-1,4,2146
maker-000242F-est_gff_StringTie-gene-3.4,LASC015673,lrrn3,32288,maker-000242F-est_gff_StringTie-gene-3.4-mRNA-1,4,1430
maker-000242F-est_gff_StringTie-gene-3.4,LASC015673,lrrn3,32289,maker-000242F-est_gff_StringTie-gene-3.4-mRNA-2,3,1298
maker-000242F-est_gff_StringTie-gene-4.1,LASC015674,ptpa,32319,maker-000242F-est_gff_StringTie-gene-4.1-mRNA-1,10,2045
maker-000242F-est_gff_StringTie-gene-4.1,LASC015674,ptpa,32320,maker-000242F-est_gff_StringTie-gene-4.1-mRNA-2,10,2008
maker-000242F-est_gff_StringTie-gene-4.1,LASC015674,ptpa,32321,maker-000242F-est_gff_StringTie-gene-4.1-mRNA-3,9,1058
maker-000242F-exonerate_protein2genome-gene-4.3,LASC015675,strap,32290,maker-000242F-exonerate_protein2genome-gene-4.3-mRNA-1,7,1419
maker-000242F-est_gff_StringTie-gene-4.2,LASC015676,tmem132e_tmem132c,32322,maker-000242F-est_gff_StringTie-gene-4.2-mRNA-2,10,4782
maker-000242F-est_gff_StringTie-gene-4.2,LASC015676,tmem132e_tmem132c,32323,maker-000242F-est_gff_StringTie-gene-4.2-mRNA-3,9,3908
maker-000242F-est_gff_StringTie-gene-4.2,LASC015676,tmem132e_tmem132c,32324,maker-000242F-est_gff_StringTie-gene-4.2-mRNA-1,11,5177
maker-000242F-est_gff_StringTie-gene-5.6,LASC015677,lyz,32325,maker-000242F-est_gff_StringTie-gene-5.6-mRNA-1,5,872
maker-000242F-est_gff_StringTie-gene-5.6,LASC015677,lyz,32326,maker-000242F-est_gff_StringTie-gene-5.6-mRNA-2,4,796
maker-000242F-est_gff_StringTie-gene-5.6,LASC015677,lyz,32327,maker-000242F-est_gff_StringTie-gene-5.6-mRNA-3,4,780
maker-000242F-est_gff_StringTie-gene-5.3,LASC015678,col26a1_col6a5,32291,maker-000242F-est_gff_StringTie-gene-5.3-mRNA-2,9,1137
maker-000242F-est_gff_StringTie-gene-5.3,LASC015678,col26a1_col6a5,32292,maker-000242F-est_gff_StringTie-gene-5.3-mRNA-1,9,1378
maker-000242F-est_gff_StringTie-gene-5.4,LASC015679,lysd,32293,maker-000242F-est_gff_StringTie-gene-5.4-mRNA-1,5,1234
evm-000242F-processed-gene-5.0,LASC015680,mtfp1,32328,evm-000242F-processed-gene-5.0-mRNA-1,5,3509
evm-000242F-processed-gene-5.5,LASC015681,plekhm3,32294,evm-000242F-processed-gene-5.5-mRNA-1,2,7600
evm-000242F-processed-gene-5.4,LASC015682,LASC015682,32295,evm-000242F-processed-gene-5.4-mRNA-1,4,1735
maker-000242F-exonerate_protein2genome-gene-5.2,LASC015683,srsf1,32329,maker-000242F-exonerate_protein2genome-gene-5.2-mRNA-1,6,7620
maker-000242F-est_gff_StringTie-gene-6.0,LASC015684,adprm,32296,maker-000242F-est_gff_StringTie-gene-6.0-mRNA-2,4,3013
maker-000242F-est_gff_StringTie-gene-6.0,LASC015684,adprm,32297,maker-000242F-est_gff_StringTie-gene-6.0-mRNA-1,4,3201
maker-000242F-est_gff_StringTie-gene-6.0,LASC015684,adprm,32298,maker-000242F-est_gff_StringTie-gene-6.0-mRNA-3,3,8307
maker-000242F-exonerate_protein2genome-gene-6.9,LASC015685,cbx3,32330,maker-000242F-exonerate_protein2genome-gene-6.9-mRNA-1,5,1863
evm-000242F-processed-gene-6.2,LASC015686,cbx5,32299,evm-000242F-processed-gene-6.2-mRNA-1,5,1498
maker-000242F-est_gff_StringTie-gene-6.5,LASC015687,LASC015687,32331,maker-000242F-est_gff_StringTie-gene-6.5-mRNA-1,2,262
maker-000242F-augustus-gene-6.24,LASC015688,LASC015688,32300,maker-000242F-augustus-gene-6.24-mRNA-1,4,2013
maker-000242F-augustus-gene-6.24,LASC015688,LASC015688,32301,maker-000242F-augustus-gene-6.24-mRNA-2,4,1931
maker-000242F-augustus-gene-6.24,LASC015688,LASC015688,32302,maker-000242F-augustus-gene-6.24-mRNA-3,3,1106
maker-000242F-augustus-gene-6.25,LASC015689,grn_3,32303,maker-000242F-augustus-gene-6.25-mRNA-1,2,525
maker-000242F-est_gff_StringTie-gene-6.2,LASC015690,grn_9,32304,maker-000242F-est_gff_StringTie-gene-6.2-mRNA-1,3,963
evm-000242F-processed-gene-6.5,LASC015691,grn_5,32305,evm-000242F-processed-gene-6.5-mRNA-1,4,1013
maker-000242F-est_gff_StringTie-gene-7.0,LASC015692,atxn10,32306,maker-000242F-est_gff_StringTie-gene-7.0-mRNA-1,12,3231
maker-000242F-est_gff_StringTie-gene-7.0,LASC015692,atxn10,32307,maker-000242F-est_gff_StringTie-gene-7.0-mRNA-2,12,3078
maker-000242F-est_gff_StringTie-gene-7.0,LASC015692,atxn10,32308,maker-000242F-est_gff_StringTie-gene-7.0-mRNA-3,11,3199
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32332,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-8,2,1430
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32333,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-6,3,1655
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32334,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-5,4,1834
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32335,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-10,2,420
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32336,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-11,1,450
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32337,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-9,2,429
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32338,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-7,3,783
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32339,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-1,5,1190
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32340,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-2,5,1181
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32341,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-3,5,1178
maker-000242F-exonerate_protein2genome-gene-8.0,LASC015693,wnt7b_wnt7a,32342,maker-000242F-exonerate_protein2genome-gene-8.0-mRNA-4,5,1157
maker-000242F-est_gff_StringTie-gene-8.2,LASC015694,LASC015694,32343,maker-000242F-est_gff_StringTie-gene-8.2-mRNA-2,4,854
maker-000242F-est_gff_StringTie-gene-8.2,LASC015694,LASC015694,32344,maker-000242F-est_gff_StringTie-gene-8.2-mRNA-1,4,864
maker-000242F-est_gff_StringTie-gene-8.2,LASC015694,LASC015694,32345,maker-000242F-est_gff_StringTie-gene-8.2-mRNA-3,4,738
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32346,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-3,8,3904
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32347,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-1,8,4059
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32348,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-6,7,4638
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32349,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-4,8,3790
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32350,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-2,8,4048
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32351,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-5,8,3779
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32352,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-7,7,2027
maker-000242F-est_gff_StringTie-gene-9.0,LASC015695,LASC015695,32353,maker-000242F-est_gff_StringTie-gene-9.0-mRNA-8,7,731
maker-000242F-est_gff_StringTie-gene-9.1,LASC015696,gpr83_4,32354,maker-000242F-est_gff_StringTie-gene-9.1-mRNA-1,2,2370
maker-000242F-exonerate_protein2genome-gene-10.0,LASC015697,azf1,32309,maker-000242F-exonerate_protein2genome-gene-10.0-mRNA-1,1,201
maker-000242F-exonerate_protein2genome-gene-11.2,LASC015698,znf227_18,32355,maker-000242F-exonerate_protein2genome-gene-11.2-mRNA-3,1,345
maker-000242F-exonerate_protein2genome-gene-11.2,LASC015698,znf227_18,32356,maker-000242F-exonerate_protein2genome-gene-11.2-mRNA-2,1,366
maker-000242F-exonerate_protein2genome-gene-11.2,LASC015698,znf227_18,32357,maker-000242F-exonerate_protein2genome-gene-11.2-mRNA-1,1,444
maker-000242F-exonerate_protein2genome-gene-11.2,LASC015698,znf227_18,32358,maker-000242F-exonerate_protein2genome-gene-11.2-mRNA-4,1,81
augustus_masked-000242F-processed-gene-12.6,LASC015699,znf595,32359,augustus_masked-000242F-processed-gene-12.6-mRNA-1,6,1122
augustus_masked-000242F-processed-gene-11.4,LASC015700,LASC015700,32310,augustus_masked-000242F-processed-gene-11.4-mRNA-1,1,1080
evm-000242F-processed-gene-12.19,LASC015701,zfp37,32360,evm-000242F-processed-gene-12.19-mRNA-1,6,6708
augustus_masked-000242F-processed-gene-12.8,LASC015702,LASC015702,32361,augustus_masked-000242F-processed-gene-12.8-mRNA-1,2,395
augustus_masked-000242F-processed-gene-12.16,LASC015703,LASC015703,32362,augustus_masked-000242F-processed-gene-12.16-mRNA-1,1,1107
evm-000242F-processed-gene-12.20,LASC015704,LASC015704,32363,evm-000242F-processed-gene-12.20-mRNA-1,3,1097
maker-000155F-est_gff_StringTie-gene-2.0,LASC012098,cg3556_tial1,24835,maker-000155F-est_gff_StringTie-gene-2.0-mRNA-2,7,1244
maker-000155F-est_gff_StringTie-gene-2.0,LASC012098,cg3556_tial1,24836,maker-000155F-est_gff_StringTie-gene-2.0-mRNA-3,6,1062
maker-000155F-est_gff_StringTie-gene-2.0,LASC012098,cg3556_tial1,24837,maker-000155F-est_gff_StringTie-gene-2.0-mRNA-1,9,1854
maker-000155F-est_gff_StringTie-gene-2.0,LASC012098,cg3556_tial1,24838,maker-000155F-est_gff_StringTie-gene-2.0-mRNA-4,4,924
maker-000155F-est_gff_StringTie-gene-5.0,LASC012099,LASC012099,24839,maker-000155F-est_gff_StringTie-gene-5.0-mRNA-1,4,563
maker-000155F-est_gff_StringTie-gene-7.0,LASC012100,LASC012100,24840,maker-000155F-est_gff_StringTie-gene-7.0-mRNA-1,2,205
maker-000155F-est_gff_StringTie-gene-7.1,LASC012101,LASC012101,24841,maker-000155F-est_gff_StringTie-gene-7.1-mRNA-1,2,1191
maker-000155F-augustus-gene-8.10,LASC012102,rnf157_2,24802,maker-000155F-augustus-gene-8.10-mRNA-1,14,4882
maker-000155F-augustus-gene-8.10,LASC012102,rnf157_2,24803,maker-000155F-augustus-gene-8.10-mRNA-2,13,4842
maker-000155F-est_gff_StringTie-gene-8.1,LASC012103,ablim1,24804,maker-000155F-est_gff_StringTie-gene-8.1-mRNA-2,8,1216
maker-000155F-est_gff_StringTie-gene-8.1,LASC012103,ablim1,24805,maker-000155F-est_gff_StringTie-gene-8.1-mRNA-1,21,10893
maker-000155F-est_gff_StringTie-gene-9.3,LASC012104,npc2a,24842,maker-000155F-est_gff_StringTie-gene-9.3-mRNA-1,4,537
maker-000155F-est_gff_StringTie-gene-9.3,LASC012104,npc2a,24843,maker-000155F-est_gff_StringTie-gene-9.3-mRNA-2,4,496
maker-000155F-est_gff_StringTie-gene-9.0,LASC012105,serbp1_2,24806,maker-000155F-est_gff_StringTie-gene-9.0-mRNA-1,9,3194
maker-000155F-augustus-gene-9.9,LASC012106,LASC012106,24844,maker-000155F-augustus-gene-9.9-mRNA-1,3,1649
maker-000155F-est_gff_StringTie-gene-9.1,LASC012107,LASC012107,24807,maker-000155F-est_gff_StringTie-gene-9.1-mRNA-1,14,1083
